Row_Labels,Count_AnimalName
17800786,4
323289,64
6692041,64
207694,24
22892122,10
16479439,28
89184,32
17490,21
171001,17
30919,62
85622,12
19631,26
26252659,15
23207027,26
6422680,34
159177,32
12846479,37
9443405,44
27297,348
50039,23
5148720,29
4714126,23
20613920,10
625094,219
22469,34
397456,41
285212,9
37303,27
231989,30
70287,29
7701043,3
12037026,22
7825557,28
7165405,42
50695,76
1300350,4
491735,32
395875,59
70912,49
6867952,14
7519866,42
22296542,15
22021611,10
22931009,67
10778410,40
71863,53
181077,66
13616,31
77661,104
93799,52
26097,79
20883847,17
11041,109
6488483,22
102439,28
23122175,8
17163514,14
104159,57
4107256,28
24903031,25
15433,21
13507011,38
303098,66
3331756,14
13811,36
3124122,54
12722,113
126151,23
12482658,41
93276,23
41704,53
4488657,8
118389,11
17567,213
20426917,15
18739485,10
124272,230
7140220,11
122649,224
33335,22
759960,52
825509,75
47667,97
17182421,49
356824,22
18668059,23
197457,30
18870159,11
347698,49
18422,36
363973,26
6076768,24
556629,31
858514,18
2992061,17
351559,87
851678,16
22571699,19
820273,22
141077,259
132688,6
257257,7
276289,28
6801652,17
9549,27
14744381,6
33449,42
23245587,17
452235,161
23419,72
17167042,10
17412188,71
527862,38
685401,25
111126,84
18505836,13
16256798,36
20980373,8
417524,15
511527,37
1301153,53
290039,15
10374638,36
47697,4
7006562,16
28802599,10
28735,15
13451,28
147844,27
4102763,46
33732,41
635083,21
17167572,30
14014,24
3888,6
24093,20
26722820,35
8573642,14
6419887,43
280240,21
17910048,14
21437200,12
15808816,17
22020052,11
355,32
12081467,27
166580,20
11686,36
26061591,19
450573,14
31555,24
129523,52
25065522,17
56919,80
24041443,37
23341894,17
55095,24
25017,31
8689913,25
2049993,30
12675109,19
5048174,82
8643220,9
64666,70
7469133,34
835495,26
2998814,22
339026,50
815158,12
23731881,6
17401198,26
6145711,22
144793,52
20797535,19
77368,24
13634927,9
21843117,10
13562054,4
13037558,8
19090384,13
2977487,32
241936,51
48304,5
522471,30
16061734,30
7025086,3
39926,43
5031805,96
16150119,12
315578,49
2358737,49
825576,23
2183,322
7775841,11
17455541,9
1242729,2
16301111,6
12027429,17
11889938,41
56066,20
13925,38
84552,48
17407233,30
88514,77
15801967,36
122211,19
877752,15
1173576,37
114152,63
84351,36
27999,53
373925,15
836984,43
12067972,21
25200,109
6609758,48
238140,50
173572,25
6553733,17
29072594,42
23492673,20
153792,16
114128,62
215643,29
25953369,48
20995,33
40217,23
13497991,23
17661831,19
20878809,21
90078,165
16307,172
9266793,26
28698036,5
952,35
15904,57
238142,48
133954,374
174879,45
17201110,7
16176,27
21956060,5
1629007,65
12107925,12
287380,13
21457243,15
22674493,30
8664368,45
238139,49
1219954,19
24271,74
130119,231
170641,71
20821299,24
155981,50
4950,46
8646,48
15728921,17
588234,29
13152998,77
28204534,13
828015,64
16000980,22
10765,47
18635039,16
66933,53
41698,57
974122,37
58728,54
20174424,20
512475,64
114701,23
33723,3
21025,48
160830,28
36159,23
13593526,25
752994,184
44660,4
60937,28
9542259,26
18892134,8
2948832,47
26721568,25
28686840,32
12357,9
13593553,39
126061,84
823412,10
20253,46
2992069,21
6282334,19
46913,1
38739,47
112693,39
94807,8
12254379,59
140345,39
13065142,6
22402972,30
13414594,41
12926432,41
116445,17
24859245,16
113576,11
27213163,18
94672,29
39032,52
64960,41
58547,28
17333279,38
28703,75
267972,29
3673357,39
21324,12
41962,63
184324,20
10822174,19
138399,8
59780,65
60935,1
190999,60
7476122,25
175113,40
33293,25
153781,19
16233105,13
104101,38
162086,15
18340482,13
350065,42
4618898,16
8008928,49
15760,49
226858,14
6647312,65
26581,11
94510,13
1116393,24
14358,22
10757806,21
6324903,35
25337081,25
176788,25
161656,38
23341862,11
13003565,30
44796,349
27419654,6
23753,5
13184992,7
11831,40
763429,4
16299991,50
9998,90
77298,119
25005214,10
22418,14
25104491,6
18163646,16
56594,18
9862761,30
9429531,20
12107927,9
10365343,27
5981872,30
127712,32
6193,89
16948,21
20438825,8
1776251,12
41701,77
18892,64
37302,35
478657,28
96594,27
820956,20
25828204,11
27864391,62
17675031,28
5481,80
40483,124
45106,27
425124,53
18799585,16
29104680,5
337623,49
17835351,2
23221,41
7707,13
22028,71
12157365,12
265264,49
37187,44
28734,17
11970747,12
527744,180
160848,22
13614,31
103111,26
12617,25
19307,68
12923,361
40471,34
16175040,21
40992,11
23503361,19
10878,23
47730,13
11830394,24
119838,20
6287290,35
1011359,16
176326,20
1206073,17
4830,65
8745,81
615921,29
16117182,7
4076,38
17899392,50
107029,5
12878300,16
7879278,10
20890479,42
15559,35
116053,62
4808763,12
52783,80
9654,94
9349915,34
4765642,11
6694,75
17934521,33
671724,49
106882,55
289601,24
493455,7
22693231,34
78971,53
13105527,5
56913,6
204045,28
347577,42
16056862,14
29991719,8
6239873,30
31175,335
9815702,21
4653511,20
132391,222
207687,29
330760,48
181400,13
419103,38
16341,192
392217,64
126066,30
236056,43
17233800,26
7993566,9
65336,19
77786,22
6449422,67
20439328,29
85989,56
341281,230
17934385,14
4071018,26
419083,37
12968662,41
3064985,30
10395,31
45974,153
12791521,21
12475019,9
583924,33
20980959,41
7940589,24
32349,79
4769247,34
112879,17
168814,9
158988,11
1233478,29
171624,42
158944,13
3240691,22
7862725,11
27208,68
4285768,43
273512,36
13522957,14
87424,56
9998705,47
23453099,28
1566705,48
770040,7
18594594,41
165053,9
1918702,17
348632,63
45181,278
18387597,5
559889,63
23299512,22
8456124,30
5628753,26
17838528,18
43799,33
6654104,11
13239822,41
50001,22
12449167,52
29008738,9
92845,55
16076,272
2296567,41
6688087,41
721003,18
39799,94
825473,75
29430788,14
138684,13
76179,51
440960,14
101255,22
668710,15
9962040,25
577283,52
18931,26
1347837,18
9712341,7
25056528,5
7081,14
3291,103
7579,25
11821514,8
33906,19
18108795,15
23287179,23
13252406,34
504369,29
13235689,27
18404093,14
10006,50
40526,44
22027055,16
1022866,38
539282,17
78629,28
25663717,8
30636,52
5771014,30
18693753,28
23745189,5
16396,75
534415,36
6045456,64
7908638,27
68496,44
13617,28
10532477,37
18956,26
155712,32
22886113,13
18090147,22
7116709,49
17332564,31
7062,22
8720917,40
343718,17
153783,17
15823426,32
3757,127
18090150,70
74862,43
74406,50
2324124,8
7683254,12
41958,78
9529502,25
12546674,27
824318,8
21473305,8
12988016,24
17910544,13
61834,83
6944566,25
13061,30
6303733,32
6634409,17
10108463,36
18111281,75
252938,41
11690,100
287655,20
1990,311
71870,42
6251012,7
133488,37
5845,64
25852784,16
13565676,13
17835773,11
21416690,21
112322,42
9526,33
541341,13
3130430,19
3700085,35
228199,25
8343444,3
623976,34
13163846,14
2068,24
68452,52
244102,32
12926132,18
22725443,52
386142,10
21414439,28
4813,40
13513205,7
225343,37
13528417,50
92375,90
39801,93
28485,30
52872,20
12073,62
9915707,18
23545800,16
68524,60
21518679,9
18246727,10
579696,8
294044,35
29484,17
79016,60
53200,63
179033,21
8074967,24
31795,83
110763,37
242157,54
841973,276
17570105,32
8712343,24
18467818,17
2176735,38
164723,6
104737,40
40271,38
17262236,28
511240,16
35476,59
6326920,46
1050383,59
252999,28
107017,24
13112023,30
2967316,48
47944,14
2637138,9
6506307,37
18191814,11
8389671,15
42407,25
13623777,14
160194,18
372384,55
3972,34
3872,31
23398961,8
71622,37
14060046,17
10790276,14
6345760,50
31178,44
23289,81
5607622,7
16150996,8
7831742,29
4946005,49
73906,46
13063,32
18323154,3
92956,33
6751356,11
3556419,25
26661,35
5946,43
22131009,10
5559,53
30125,16
44559,85
77477,36
12900491,20
11237412,9
28760,19
25773504,16
10799881,23
3698601,8
60471,53
133767,34
7824768,2
16158527,23
13593555,17
251665,48
151926,32
682793,344
208036,201
15793231,25
13065,26
128940,17
6763961,27
351023,44
981463,21
125502,40
4212386,2
11133791,9
2747288,25
17569860,14
7980,27
4224060,71
24611425,22
18752959,10
17443673,18
2159007,13
797094,29
92846,34
676,10
12924253,21
17970255,14
61909,31
384457,23
6493321,35
7992363,88
22693222,21
17455815,32
16127237,69
11864728,20
80890,233
231560,247
10844125,34
18392,44
6080889,31
11229,59
13417946,13
103815,11
13502970,10
769658,55
129565,9
43352,61
7521400,11
12349,34
60925,31
11665750,9
401876,47
18045473,26
22749539,21
428862,35
70561,102
270032,81
6080420,14
592089,11
8158992,27
8105569,23
36064,53
7124101,21
20082,47
2530,110
153136,6
23507745,30
599090,96
6021523,20
331695,30
71458,81
43797,8
9266769,54
142545,73
210243,47
148769,16
7783191,32
84842,49
608906,30
1833852,48
13531024,20
4924862,19
23197346,23
29103028,9
11436,27
8492907,51
13597723,19
87425,67
39798,77
2073686,15
844051,59
1015311,18
19049,16
15954540,18
891812,50
22886868,37
54620,216
115476,373
13333093,20
13621,29
4345290,24
15767586,17
59142,479
19552,13
82991,59
11387392,25
7906105,19
1211904,6
25624089,12
8046680,10
394683,25
15806231,33
22929741,22
502295,19
25664459,22
29925715,13
10421530,19
920780,17
10518423,23
17667561,19
432,25
87264,192
7264206,37
773514,105
2152871,20
39933,35
12040447,23
20705702,14
1689469,39
301023,10
34548,10
1898916,19
1821187,23
16248196,64
1296415,24
13601550,10
901680,20
48697,2
9677870,25
828483,23
43929,50
724371,29
95661,18
80449,203
133017,14
10604115,14
25451852,4
13007638,36
21394850,2
62032,60
530793,39
10659536,10
489972,50
18655937,15
13363270,8
61665,30
6433836,27
46917,52
78408,19
194618,59
25663888,39
11757975,26
7940591,19
31271,55
736376,16
29022,232
18039755,10
360562,14
192214,26
24767,31
3545387,25
15811520,10
93575,72
17158532,14
18129852,17
287861,51
10399742,34
6659254,13
204479,22
776159,129
232958,10
22571612,38
616318,6
10084,20
295169,54
93436,52
587638,36
9476510,12
129984,48
17936925,27
15818333,24
531421,26
9526658,18
9670094,16
60932,24
16164271,13
56674,82
1034605,2
28239,28
653711,30
13546173,12
2865944,10
11099729,24
26072609,14
23208397,21
644655,40
12019355,17
792938,16
1862313,28
152662,22
15723286,26
22551743,29
11432,27
16256,34
110871,108
10209997,16
17557143,13
28965131,30
129798,341
77427,63
665,53
2449962,47
3479967,22
6928893,18
15050,40
6674372,25
1158706,42
10929432,15
251446,19
10506,114
25332115,8
194870,11
1275105,59
280958,2
3115070,27
385255,13
42641,411
8643407,16
6878614,27
214333,27
11737387,13
16077150,35
12022496,31
21530229,22
25222064,59
31194270,5
751635,22
16065538,36
28922,63
1528410,80
18052985,16
25176,25
11714997,9
2372,29
26116430,25
17978144,22
2187270,30
15728721,11
296264,454
7997069,62
563458,38
185289,16
7099389,52
166101,19
109499,15
194808,78
95659,20
4660,47
6150530,44
769712,33
198511,72
15732712,50
78960,199
16248223,26
34941,71
13096848,6
23844390,14
266765,48
294613,21
254799,12
3243517,27
10429025,9
18889,54
15985392,47
829313,36
816752,28
6303704,26
11985631,15
2230284,72
11851522,19
22431039,32
17707654,34
143513,173
107670,53
21411887,21
40313,21
3173125,62
284195,12
99218,37
99452,24
892295,5
18693621,15
8793878,8
760205,18
20768868,55
441618,18
132609,52
25772000,13
78674,29
2235597,42
10868182,86
122212,45
8369681,10
13074,41
22175,140
760110,25
456057,18
16299341,34
46460,126
7999,26
14028,115
122574,16
66470,49
893731,42
17877,313
342667,13
1045757,31
47922,39
20820995,16
9893355,14
481462,14
239917,52
3276072,24
22304,29
12786,51
12598982,46
1667423,2
50453,54
37619,71
21531503,41
8575295,27
13547234,48
17406847,9
31493,29
817199,30
13051316,9
4599,36
436806,58
4609710,39
95144,27
11446,55
46201,11
8843801,23
105189,115
18079757,36
131830,40
37298,30
24961531,10
209966,10
17926775,16
13167847,8
228194,25
43345,67
100322,20
32636,44
789559,24
17166702,4
27423283,23
6452806,23
3760,100
2978,128
23492288,24
349929,62
47701,50
23232,10
428223,35
7507908,42
6713071,23
8701960,41
96642,42
278102,43
19001,92
2049,105
15985372,15
12390650,2
168569,35
95602,6
198863,49
25052,23
6328,55
459386,78
121715,42
114141,70
241934,37
23355896,25
296298,81
3762,92
239509,60
1251032,19
41918,20
16333,1
24465724,17
119247,29
1891296,11
107773,60
269795,37
6855294,37
170529,27
6691426,76
67657,9
23885,24
158141,35
22420,12
15762186,18
300905,10
420739,39
6193923,33
22635858,29
925367,30
15810910,18
246546,316
23714544,14
836606,17
51364,30
33288638,4
13658,57
6497645,52
22535533,54
82397,486
774060,31
80631,58
119239,40
18089975,24
3925836,29
47780,93
762462,21
422452,25
7897620,36
2677,27
60551,26
85679,74
10357792,16
1210754,13
17570538,25
7203669,50
12065943,11
10306358,33
2067,23
765427,90
8142508,22
15752757,6
17225311,5
25148,10
105744,36
289695,20
126583,59
833550,29
17255186,16
17287009,12
10508526,19
47304,25
2120783,46
1823,20
15161,33
8281069,9
22609522,34
621,27
9415951,40
13153693,15
227570,23
18404248,29
1331653,60
392563,33
10801027,5
9403947,6
18213403,51
40293,26
32529,40
46292,91
98250,22
8879121,8
32812,355
72148,47
633270,25
11784281,12
125542,55
28240855,8
18071296,7
125540,44
6055063,18
17331828,41
24473763,8
12878667,36
116356,26
7818881,22
149621,45
4059448,19
58033,15
373606,59
21795430,33
1931915,14
331701,12
61915,33
21873331,5
93808,72
9865,82
8584913,28
45760,42
39664,37
8570787,25
121792,20
162823,294
2508164,40
18143968,45
2147714,10
1268348,31
981161,34
6678884,46
2983562,53
32428,60
891593,31
300044,21
15818164,31
18110808,9
109520,24
9757266,7
13030356,46
8087,10
4339,51
8755555,79
292740,37
2474084,20
43357,78
6922622,18
402017,6
6457229,32
86524,24
24903919,9
116236,58
6344423,31
46182,42
13580846,14
71869,45
7967299,9
18906484,3
9182478,13
760025,34
7831145,20
12063467,12
39916,20
2437710,24
10090,20
10161216,16
24929,18
239239,61
1503274,49
72003,14
5942,58
268559,52
20603820,9
20706320,32
21483760,7
12583975,13
10378106,24
4099,17
1421046,4
25877663,19
15762975,12
24724,24
3710603,11
29486,21
3491072,7
24396884,24
16114862,15
18310201,10
975119,29
43780,14
846066,13
12710035,15
94299,32
2002,5
395220,16
13226173,7
1376220,4
16061295,13
17465470,25
10364994,36
25790,6
7234828,15
6987558,45
320700,2
55018,37
6389257,62
348564,43
8070049,15
734542,24
23719479,12
9592213,15
38529,25
12458287,2
237114,67
65070,21
177515,27
473623,33
24189224,46
896623,53
13809,35
7199667,7
2350129,5
13316328,44
355190,65
450836,6
227492,9
807968,64
144773,44
4261,42
32987,21
581125,40
74270,22
1258121,25
948526,54
17181905,4
4566934,3
17348985,14
13620,32
7736086,13
13230263,11
57736,34
241387,18
21913812,47
10439703,23
18781540,13
122781,15
13649056,3
105687,14
15561,51
467032,24
16279715,24
9553503,32
10870589,8
17504320,14
22857396,9
13170021,16
4364,27
831470,83
10105,21
132314,87
8286216,47
31300,162
59882,52
17707603,13
43841,13
533675,4
13573419,4
15768536,3
5697,9
900070,22
502406,27
106859,14
22995,140
9065265,20
23960,34
17449197,21
18161265,48
129618,43
62479,27
132152,68
7614747,13
13568619,26
121809,6
477338,22
5417,4
1541884,30
9329354,19
6517407,27
7252,15
85321,47
17333237,23
7261549,27
228198,25
111306,28
50750,16
17192373,53
615233,18
531197,33
8803932,19
14781219,34
227590,40
765193,29
110692,30
44543,27
60220,26
11235783,24
1087205,16
37377,20
11104030,9
20886354,21
22895264,16
6953500,33
22600903,12
366337,54
8257435,52
241969,25
33729,38
17801,53
27298,37
15059301,13
99461,16
44360,20
5556595,45
302998,70
11544466,17
64949,53
25837338,7
6452731,58
22608582,34
6916963,23
6505109,50
33726,44
4016515,25
393060,51
349129,21
14367051,5
54120,86
5996209,25
697210,30
543505,120
76668,12
13543138,33
11318,56
24761,21
127249,55
2854962,19
38548,37
17727276,45
137894,6
9854,34
11076123,39
15655,14
13132816,18
22040598,18
22504701,11
160988,15
7296271,29
1105093,23
21327,15
98687,34
15836,59
15549,45
376613,32
13115995,15
5291189,23
300650,28
9722217,3
71984,18
61794,413
25866725,8
161846,77
20874139,11
2306910,47
7894870,7
19156898,22
988170,16
298816,20
400,65
18990,114
1593623,25
16148938,7
13105,80
820394,69
8172,16
141935,24
45369,16
381787,8
16029994,20
61505,94
8542839,10
836611,15
6758423,30
762134,51
6630751,20
109515,23
15902792,19
152402,29
24938,16
432283,21
68530,66
275247,442
16762211,6
11350430,15
12710106,12
8288246,26
13237327,29
24044596,6
44399,28
3015764,93
8526694,33
822989,7
8113940,31
443540,45
52629,9
18080889,19
8089,14
6433344,7
712807,35
7090290,8
17853024,40
161415,29
25666046,26
64732,30
26214866,9
16130723,20
111220,18
1524,190
16280689,13
31819,10
4800764,19
16136599,48
21086818,27
33356,35
126185,63
313267,20
52367,19
145397,37
95708,29
23214408,22
18232495,19
10541,28
4887,75
827497,3
129327,156
645180,21
33144,46
11429,19
5068,49
51715,82
13270,456
12737118,41
20871704,17
394841,19
11306,18
12002819,21
125959,27
60080,276
25614598,34
541024,79
20318201,4
11996019,5
426030,13
4633,97
359461,17
8163161,11
604635,69
8110748,11
6261270,31
11324,47
12039943,37
11551045,17
28262024,20
2358870,2
11913681,9
12782865,39
62233,43
28248,37
12760903,8
763594,52
330944,48
6049585,22
85425,38
55229,12
7159016,18
595822,20
25893582,33
561403,24
263149,37
1111600,2
26324,52
17903381,2
8437379,30
289029,38
659546,31
10790376,16
56466,36
17973653,13
155370,11
17673271,10
10803806,19
9166877,27
1820716,96
122756,26
72623,42
91017,39
71823,26
170171,25
5618698,13
31334,15
8449698,30
8720415,18
107781,51
12959045,13
107783,40
23245594,11
10295484,6
7987,25
646195,54
8152697,17
13152668,14
914211,23
116982,56
7828781,18
106124,27
34451,43
11738128,28
20575434,20
207365,28
200963,11
3419808,60
6911529,9
764073,39
17254035,12
37296,33
192888,122
1176884,22
40136,17
29906980,2
7745031,30
12021559,9
38703,43
11940384,35
155291,21
41069,55
6261477,33
433035,174
1070527,8
17478,81
643988,47
74997,79
59887,43
199532,34
42691,37
290628,46
18580,51
20168816,24
24961498,7
23357188,5
30253700,7
8150317,32
8100979,12
227280,12
244115,13
15799151,35
8100288,19
16704759,10
1468706,18
24040551,17
8471815,14
13659,58
16171259,54
11239856,16
25241477,27
313998,18
513176,20
457457,43
550940,51
74034,35
61974,25
153175,33
1153709,29
764063,21
17573684,15
1175893,60
35539,17
92371,102
630621,9
134958,19
571508,7
10008056,75
13151283,3
10049436,20
112517,43
9399336,12
125958,20
20662728,21
68099,75
36058,53
71787,25
5052,87
429024,440
73860,33
46908,12
17277800,8
18420,24
87280,62
65113,24
11445880,13
41820,15
5024334,37
105920,24
13519844,11
20646604,13
85310,39
16312,147
29236299,21
51740,22
73960,277
53809,68
10599302,20
1866046,35
388018,155
15818278,10
89370,13
21433251,6
280125,20
127567,42
164836,5
77866,47
10720733,47
15776904,29
16084702,5
8710484,82
20821249,29
94064,10
1838166,30
38562,29
13722526,86
114143,62
68930,169
9260507,6
239381,5
835155,18
221298,50
89186,25
13056511,46
17285330,27
7780,2
25347,57
26228034,10
23363874,41
6280379,49
7262166,39
961831,30
820517,33
3690427,20
6054190,35
3692151,1
4530,55
8857310,11
5750628,24
7199,40
17810,39
6403690,28
167216,47
15803037,25
7632329,34
487666,28
19523454,47
232268,11
400881,24
77739,22
10859509,20
22571696,32
11306337,15
139176,53
96259,2
179565,316
6159,21
1056627,45
18781543,11
46906,12
8086216,16
88072,25
15707526,34
581552,149
6344534,18
91439,28
16041169,2
481743,61
576666,13
23460830,19
21535784,42
30839185,4
18266,283
93453,27
23566909,13
9532302,45
19138879,16
54666,18
11942408,1
14460,23
857418,28
21857294,8
11605,26
5292173,26
19106,133
1624920,18
381440,57
603911,45
24819476,18
70487,24
11556960,22
1207980,35
32075671,36
16170625,3
6351910,20
16042305,12
12075886,6
4162673,57
77738,23
25955,23
96463,28
248871,19
3710,49
32848471,8
1372055,30
24902492,23
8487363,21
110388,44
7433,18
8411749,47
175078,48
86655,38
562763,9
97084,6
17342700,25
51362,42
1830755,27
9581507,10
25387202,38
7707538,25
9565574,15
6448482,12
69477,14
6251222,20
161275,6
76706,19
341027,22
17262206,25
139004,13
31741,144
81992,26
404562,1
400906,23
17339590,4
22571275,18
14680,398
18722887,23
341553,40
348489,15
562930,7
182683,24
3295695,19
21411058,29
420278,21
6330323,21
15557,36
12448,83
5571,23
831635,24
22421,11
6939939,50
78972,43
8515,31
6749,38
606818,72
28700,56
20510241,56
15820492,9
8765012,36
100476,42
6596542,79
20454076,35
199531,34
10931321,49
23289469,28
9648,99
15793068,16
22840421,18
23031,47
27207654,11
48974,37
75162,22
205218,228
337615,33
27170141,15
17352874,7
176892,25
9440324,80
85737,60
1422252,20
22411,34
89195,31
20505127,39
107172,10
25053,20
6933152,14
137792,34
179174,68
930612,49
21480734,27
94578,176
7904453,37
18453110,51
1032,26
190344,47
82553,41
836607,16
25801299,12
20252,40
6542645,41
663098,39
16031679,20
290882,112
18594634,26
12389310,8
1008231,26
16170522,2
6311614,38
434229,27
17487,84
8534899,24
136977,32
113091,66
772976,16
94669,48
7948945,11
17404452,9
4505161,13
2309720,3
10843036,18
10468258,8
7785,16
302625,50
15824358,27
25067046,22
128048,15
22474626,31
95660,16
17794657,5
18243828,7
171201,11
261161,18
13031445,10
397867,50
104088,47
17333174,14
15761241,26
23196,24
701738,43
586516,17
891671,54
13414599,25
2895896,46
94486,86
42661,61
4657,49
552987,20
153866,43
17950614,21
17934655,18
261083,61
27209407,35
13489919,19
484167,8
13068,21
3028,53
12042279,24
2025787,18
20329634,14
25817528,20
73051,16
25671827,20
94798,18
4837112,6
9018370,21
710969,39
3446,38
854252,9
15954546,17
934700,6
5943970,41
294430,36
20249,30
20575440,28
535494,13
20821376,27
14403,12
376561,81
21400356,6
13508021,28
1145862,8
50091,36
386,22
80750,26
40496,81
142108,58
5303373,23
109510,58
68985,29
19400,281
608601,18
52318,20
11410104,16
10088913,3
23014603,24
15764,48
325416,190
8113344,29
6954438,8
19286674,13
8428984,10
158446,269
43739,33
1335019,44
6081686,15
13431827,22
17671913,17
26599,3
2133827,72
13035050,27
18271235,12
23399022,21
818372,52
214579,17
23569783,11
23012475,24
15677,77
74462,54
267869,34
201145,25
18342283,31
271264,25
21418017,9
209631,5
82817,58
15766776,11
201138,13
7027569,40
420734,38
6801614,18
21981841,12
1098486,17
25614984,45
109509,72
10518110,15
311196,44
97408,12
513207,22
5103512,5
30364931,7
1422250,22
1350249,48
335397,343
7078265,30
245700,4
716944,51
22749750,12
359463,28
17257484,13
67863,10
5981415,8
34295,57
13151637,2
96702,20
12413949,11
130260,72
10111087,23
25014,27
72855,21
25711641,9
18079719,24
65633,5
352383,35
25693079,6
15101,55
24019187,12
71867,43
17235347,13
13360101,22
1099097,41
20685373,18
61899,21
36638,48
17563539,8
784222,19
31266,67
690955,11
15398,27
5266667,22
268955,53
10461,38
383196,18
26771521,10
50051,34
714569,29
4772110,77
64394,51
88442,47
2505836,22
78976,40
90420,10
61938,33
114170,37
1231511,31
55019,36
24480276,45
10537195,13
64794,32
226315,8
10165727,22
536790,46
13426114,52
12687461,53
11721314,17
511684,40
18367581,24
16158563,26
97390,32
8682579,53
10473214,11
503248,21
31087,11
22923997,15
481335,58
1365225,24
2494204,45
16081202,11
12017,25
27152124,7
9639197,41
655601,22
12977172,13
25813921,32
6395833,2
7257982,53
236862,22
625603,28
18680106,12
449,45
1087207,16
7914058,32
10009,105
24612624,27
714380,28
420496,37
315882,11
25912358,19
8702806,24
10196362,43
25809756,42
12989112,16
5053547,13
762288,22
11568316,18
99713,10
10092,20
228200,26
24769,33
86737,52
12522507,32
40465,25
33896,46
6614886,2
16128105,34
10940958,45
16182601,9
1197646,13
117835,7
37300,38
29948,45
13010211,22
18089900,19
8034188,37
53168,34
61266,72
16074758,18
653559,5
16158498,26
18943009,10
3559,31
21393526,19
263173,19
1824,53
23341855,14
2227371,76
76248,16
22062202,14
13129925,22
13065327,25
31975,15
6332526,36
7494887,31
13178410,10
127970,26
6872,73
52588,6
92918,36
17901125,36
1011632,34
9864,72
5295735,23
554674,34
23013953,67
6131786,24
12602078,8
4984,28
849380,52
116494,38
613991,40
6351939,24
202948,55
162332,70
16951,57
946899,11
106312,58
12444298,1
8539798,16
764165,39
19688,24
183092,16
8087038,29
129237,44
13489518,9
294081,40
101094,37
13616278,26
4936457,27
4769651,2
15613,199
7130616,19
208324,19
77431,60
8565083,7
8914,31
